Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	RSS
1e-06	101.785	9.48475e-06	188.315	0.0164252	96.3816	1.81244	1.72201e-06	455166.0	104333.0	8047.65	0.0208588	134.646	0.000146546	2.15216	0.404758	1.52586e-05	0.000533663	0.00273068	1.39864e-05	0.000534277	1e-06	132837	3.14778e-06	1e-06	0.000225876	1e-06	8.21941e-06	35.0402	3.91915	103837.0
1e-06	101.785	9.48593e-06	188.315	0.0164264	96.3816	1.81244	1.72201e-06	455052.0	104333.0	8047.61	0.0208588	134.646	0.000146546	2.15229	0.404746	1.52578e-05	0.000533656	0.00273085	1.39864e-05	0.000534237	1e-06	132837	3.14778e-06	1e-06	0.000225893	1e-06	8.22087e-06	35.0403	3.91915	103837.0
1e-06	101.785	9.48712e-06	188.315	0.0164275	96.3816	1.81244	1.72201e-06	454938.0	104333.0	8047.58	0.0208587	134.647	0.000146546	2.15242	0.404735	1.52571e-05	0.000533648	0.00273102	1.39865e-05	0.000534197	1e-06	132837	3.14778e-06	1e-06	0.00022591	1e-06	8.22233e-06	35.0405	3.91915	103837.0
1e-06	101.785	9.4883e-06	188.315	0.0164287	96.3816	1.81244	1.72201e-06	454824.0	104333.0	8047.55	0.0208586	134.648	0.000146546	2.15255	0.404723	1.52563e-05	0.00053364	0.00273119	1.39866e-05	0.000534158	1e-06	132837	3.14778e-06	1e-06	0.000225928	1e-06	8.22379e-06	35.0406	3.91915	103837.0
1e-06	101.785	9.48949e-06	188.315	0.0164299	96.3816	1.81244	1.72201e-06	454709.0	104332.0	8047.52	0.0208586	134.648	0.000146546	2.15268	0.404712	1.52555e-05	0.000533633	0.00273136	1.39866e-05	0.000534118	1e-06	132837	3.14778e-06	1e-06	0.000225945	1e-06	8.22526e-06	35.0408	3.91915	103837.0
1e-06	101.785	9.49067e-06	188.315	0.0164311	96.3816	1.81244	1.72201e-06	454595.0	104332.0	8047.48	0.0208585	134.649	0.000146546	2.15281	0.404701	1.52547e-05	0.000533625	0.00273153	1.39867e-05	0.000534078	1e-06	132837	3.14778e-06	1e-06	0.000225962	1e-06	8.22672e-06	35.0409	3.91915	103837.0
1e-06	101.785	9.49186e-06	188.315	0.0164322	96.3816	1.81244	1.72201e-06	454481.0	104332.0	8047.45	0.0208584	134.65	0.000146546	2.15294	0.404689	1.52539e-05	0.000533618	0.0027317	1.39867e-05	0.000534038	1e-06	132837	3.14778e-06	1e-06	0.00022598	1e-06	8.22818e-06	35.041	3.91915	103837.0
1e-06	101.785	9.49305e-06	188.315	0.0164334	96.3816	1.81244	1.72201e-06	454366.0	104332.0	8047.42	0.0208583	134.65	0.000146546	2.15307	0.404678	1.52531e-05	0.00053361	0.00273187	1.39868e-05	0.000533999	1e-06	132837	3.14778e-06	1e-06	0.000225997	1e-06	8.22964e-06	35.0412	3.91915	103837.0
1e-06	101.785	9.49423e-06	188.315	0.0164346	96.3816	1.81244	1.72201e-06	454252.0	104331.0	8047.39	0.0208583	134.651	0.000146546	2.15321	0.404666	1.52524e-05	0.000533602	0.00273204	1.39869e-05	0.000533959	1e-06	132837	3.14778e-06	1e-06	0.000226014	1e-06	8.2311e-06	35.0413	3.91915	103837.0
1e-06	101.785	9.49542e-06	188.315	0.0164357	96.3816	1.81244	1.72201e-06	454138.0	104331.0	8047.35	0.0208582	134.652	0.000146546	2.15334	0.404655	1.52516e-05	0.000533595	0.00273221	1.39869e-05	0.000533919	1e-06	132837	3.14778e-06	1e-06	0.000226032	1e-06	8.23257e-06	35.0415	3.91915	103837.0
1e-06	101.785	9.4966e-06	188.315	0.0164369	96.3816	1.81244	1.72201e-06	454024.0	104331.0	8047.32	0.0208581	134.652	0.000146546	2.15347	0.404643	1.52508e-05	0.000533587	0.00273238	1.3987e-05	0.000533879	1e-06	132837	3.14778e-06	1e-06	0.000226049	1e-06	8.23403e-06	35.0416	3.91915	103837.0
1e-06	101.785	9.49779e-06	188.315	0.0164381	96.3816	1.81244	1.72201e-06	453909.0	104331.0	8047.29	0.0208581	134.653	0.000146546	2.1536	0.404632	1.525e-05	0.000533579	0.00273255	1.3987e-05	0.00053384	1e-06	132837	3.14778e-06	1e-06	0.000226066	1e-06	8.23549e-06	35.0417	3.91915	103837.0
1e-06	101.785	9.49898e-06	188.315	0.0164392	96.3816	1.81244	1.72201e-06	453795.0	104330.0	8047.26	0.020858	134.654	0.000146546	2.15373	0.404621	1.52493e-05	0.000533572	0.00273272	1.39871e-05	0.0005338	1e-06	132837	3.14778e-06	1e-06	0.000226084	1e-06	8.23695e-06	35.0419	3.91915	103837.0
1e-06	101.785	9.50016e-06	188.315	0.0164404	96.3816	1.81244	1.72201e-06	453681.0	104330.0	8047.22	0.0208579	134.654	0.000146546	2.15386	0.404609	1.52485e-05	0.000533564	0.00273289	1.39872e-05	0.00053376	1e-06	132837	3.14778e-06	1e-06	0.000226101	1e-06	8.23841e-06	35.042	3.91915	103837.0
1e-06	101.785	9.50135e-06	188.315	0.0164416	96.3816	1.81244	1.72201e-06	453566.0	104330.0	8047.19	0.0208578	134.655	0.000146546	2.15399	0.404598	1.52477e-05	0.000533556	0.00273306	1.39872e-05	0.00053372	1e-06	132837	3.14778e-06	1e-06	0.000226118	1e-06	8.23988e-06	35.0422	3.91915	103837.0
1e-06	101.785	9.50254e-06	188.315	0.0164427	96.3816	1.81244	1.72201e-06	453452.0	104330.0	8047.16	0.0208578	134.655	0.000146546	2.15412	0.404586	1.52469e-05	0.000533549	0.00273323	1.39873e-05	0.000533681	1e-06	132837	3.14778e-06	1e-06	0.000226136	1e-06	8.24134e-06	35.0423	3.91915	103837.0
1e-06	101.785	9.50372e-06	188.315	0.0164439	96.3816	1.81244	1.72201e-06	453337.0	104329.0	8047.12	0.0208577	134.656	0.000146546	2.15425	0.404575	1.52461e-05	0.000533541	0.0027334	1.39873e-05	0.000533641	1e-06	132837	3.14778e-06	1e-06	0.000226153	1e-06	8.2428e-06	35.0425	3.91915	103837.0
1e-06	101.785	9.50491e-06	188.315	0.0164451	96.3816	1.81244	1.72201e-06	453223.0	104329.0	8047.09	0.0208576	134.657	0.000146546	2.15438	0.404564	1.52453e-05	0.000533534	0.00273357	1.39874e-05	0.000533601	1e-06	132837	3.14778e-06	1e-06	0.00022617	1e-06	8.24427e-06	35.0426	3.91915	103837.0
1e-06	101.785	9.5061e-06	188.315	0.0164463	96.3816	1.81244	1.72201e-06	453108.0	104329.0	8047.06	0.0208575	134.657	0.000146546	2.15451	0.404552	1.52446e-05	0.000533526	0.00273374	1.39875e-05	0.000533561	1e-06	132837	3.14778e-06	1e-06	0.000226188	1e-06	8.24573e-06	35.0427	3.91915	103837.0
1e-06	101.785	9.50728e-06	188.315	0.0164474	96.3816	1.81244	1.72201e-06	452994.0	104329.0	8047.03	0.0208575	134.658	0.000146546	2.15464	0.404541	1.52438e-05	0.000533518	0.00273391	1.39875e-05	0.000533521	1e-06	132837	3.14778e-06	1e-06	0.000226205	1e-06	8.24719e-06	35.0429	3.91915	103837.0
1e-06	101.785	9.50847e-06	188.315	0.0164486	96.3816	1.81244	1.72201e-06	452880.0	104328.0	8046.99	0.0208574	134.659	0.000146546	2.15477	0.404529	1.5243e-05	0.000533511	0.00273408	1.39876e-05	0.000533482	1e-06	132837	3.14778e-06	1e-06	0.000226222	1e-06	8.24866e-06	35.043	3.91915	103837.0
1e-06	101.785	9.50966e-06	188.315	0.0164498	96.3816	1.81244	1.72201e-06	452765.0	104328.0	8046.96	0.0208573	134.659	0.000146546	2.1549	0.404518	1.52422e-05	0.000533503	0.00273425	1.39877e-05	0.000533442	1e-06	132837	3.14778e-06	1e-06	0.00022624	1e-06	8.25012e-06	35.0432	3.91915	103837.0
1e-06	101.785	9.51085e-06	188.315	0.0164509	96.3816	1.81244	1.72201e-06	452651.0	104328.0	8046.93	0.0208573	134.66	0.000146546	2.15503	0.404506	1.52414e-05	0.000533496	0.00273442	1.39877e-05	0.000533402	1e-06	132837	3.14778e-06	1e-06	0.000226257	1e-06	8.25158e-06	35.0433	3.91915	103837.0
1e-06	101.785	9.51203e-06	188.315	0.0164521	96.3816	1.81244	1.72201e-06	452536.0	104328.0	8046.89	0.0208572	134.661	0.000146546	2.15516	0.404495	1.52407e-05	0.000533488	0.00273459	1.39878e-05	0.000533362	1e-06	132837	3.14778e-06	1e-06	0.000226274	1e-06	8.25305e-06	35.0434	3.91915	103837.0
1e-06	101.785	9.51322e-06	188.315	0.0164533	96.3816	1.81244	1.72201e-06	452422.0	104327.0	8046.86	0.0208571	134.661	0.000146546	2.15529	0.404484	1.52399e-05	0.00053348	0.00273476	1.39878e-05	0.000533323	1e-06	132837	3.14778e-06	1e-06	0.000226292	1e-06	8.25451e-06	35.0436	3.91915	103837.0
1e-06	101.785	9.51441e-06	188.315	0.0164545	96.3816	1.81244	1.72201e-06	452307.0	104327.0	8046.83	0.020857	134.662	0.000146546	2.15542	0.404472	1.52391e-05	0.000533473	0.00273493	1.39879e-05	0.000533283	1e-06	132837	3.14778e-06	1e-06	0.000226309	1e-06	8.25598e-06	35.0437	3.91915	103837.0
1e-06	101.785	9.5156e-06	188.315	0.0164556	96.3816	1.81244	1.72201e-06	452193.0	104327.0	8046.8	0.020857	134.663	0.000146546	2.15555	0.404461	1.52383e-05	0.000533465	0.0027351	1.3988e-05	0.000533243	1e-06	132837	3.14778e-06	1e-06	0.000226326	1e-06	8.25744e-06	35.0439	3.91915	103837.0
1e-06	101.785	9.51679e-06	188.315	0.0164568	96.3816	1.81244	1.72201e-06	452078.0	104327.0	8046.76	0.0208569	134.663	0.000146546	2.15568	0.404449	1.52375e-05	0.000533458	0.00273527	1.3988e-05	0.000533203	1e-06	132837	3.14778e-06	1e-06	0.000226344	1e-06	8.25891e-06	35.044	3.91915	103837.0
1e-06	101.785	9.51797e-06	188.315	0.016458	96.3816	1.81244	1.72201e-06	451964.0	104326.0	8046.73	0.0208568	134.664	0.000146546	2.15581	0.404438	1.52368e-05	0.00053345	0.00273544	1.39881e-05	0.000533164	1e-06	132837	3.14778e-06	1e-06	0.000226361	1e-06	8.26037e-06	35.0442	3.91915	103837.0
1e-06	101.785	9.51916e-06	188.315	0.0164591	96.3816	1.81244	1.72201e-06	451849.0	104326.0	8046.7	0.0208568	134.665	0.000146546	2.15594	0.404426	1.5236e-05	0.000533442	0.0027356	1.39881e-05	0.000533124	1e-06	132837	3.14778e-06	1e-06	0.000226379	1e-06	8.26184e-06	35.0443	3.91915	103837.0
1e-06	101.785	9.52035e-06	188.315	0.0164603	96.3816	1.81244	1.72201e-06	451734.0	104326.0	8046.66	0.0208567	134.665	0.000146546	2.15607	0.404415	1.52352e-05	0.000533435	0.00273577	1.39882e-05	0.000533084	1e-06	132837	3.14778e-06	1e-06	0.000226396	1e-06	8.2633e-06	35.0444	3.91915	103837.0
1e-06	101.785	9.52154e-06	188.315	0.0164615	96.3816	1.81244	1.72201e-06	451620.0	104326.0	8046.63	0.0208566	134.666	0.000146546	2.1562	0.404403	1.52344e-05	0.000533427	0.00273594	1.39883e-05	0.000533044	1e-06	132837	3.14778e-06	1e-06	0.000226413	1e-06	8.26477e-06	35.0446	3.91915	103837.0
1e-06	101.785	9.52273e-06	188.315	0.0164627	96.3816	1.81244	1.72201e-06	451505.0	104325.0	8046.6	0.0208565	134.666	0.000146546	2.15633	0.404392	1.52336e-05	0.00053342	0.00273611	1.39883e-05	0.000533005	1e-06	132837	3.14778e-06	1e-06	0.000226431	1e-06	8.26623e-06	35.0447	3.91915	103837.0
1e-06	101.785	9.52392e-06	188.315	0.0164638	96.3816	1.81244	1.72201e-06	451391.0	104325.0	8046.57	0.0208565	134.667	0.000146546	2.15646	0.404381	1.52328e-05	0.000533412	0.00273628	1.39884e-05	0.000532965	1e-06	132837	3.14778e-06	1e-06	0.000226448	1e-06	8.2677e-06	35.0449	3.91915	103837.0
1e-06	101.785	9.5251e-06	188.315	0.016465	96.3816	1.81244	1.72201e-06	451276.0	104325.0	8046.53	0.0208564	134.668	0.000146546	2.15659	0.404369	1.52321e-05	0.000533404	0.00273645	1.39884e-05	0.000532925	1e-06	132837	3.14778e-06	1e-06	0.000226465	1e-06	8.26916e-06	35.045	3.91915	103837.0
1e-06	101.785	9.52629e-06	188.315	0.0164662	96.3816	1.81244	1.72201e-06	451161.0	104325.0	8046.5	0.0208563	134.668	0.000146546	2.15673	0.404358	1.52313e-05	0.000533397	0.00273662	1.39885e-05	0.000532885	1e-06	132837	3.14778e-06	1e-06	0.000226483	1e-06	8.27063e-06	35.0452	3.91915	103837.0
1e-06	101.785	9.52748e-06	188.315	0.0164673	96.3816	1.81244	1.72201e-06	451047.0	104324.0	8046.47	0.0208563	134.669	0.000146546	2.15686	0.404346	1.52305e-05	0.000533389	0.00273679	1.39886e-05	0.000532846	1e-06	132837	3.14778e-06	1e-06	0.0002265	1e-06	8.2721e-06	35.0453	3.91915	103837.0
1e-06	101.785	9.52867e-06	188.315	0.0164685	96.3816	1.81244	1.72201e-06	450932.0	104324.0	8046.43	0.0208562	134.67	0.000146546	2.15699	0.404335	1.52297e-05	0.000533382	0.00273696	1.39886e-05	0.000532806	1e-06	132837	3.14778e-06	1e-06	0.000226517	1e-06	8.27356e-06	35.0454	3.91915	103837.0
1e-06	101.785	9.52986e-06	188.315	0.0164697	96.3816	1.81244	1.72201e-06	450817.0	104324.0	8046.4	0.0208561	134.67	0.000146546	2.15712	0.404323	1.52289e-05	0.000533374	0.00273713	1.39887e-05	0.000532766	1e-06	132837	3.14778e-06	1e-06	0.000226535	1e-06	8.27503e-06	35.0456	3.91915	103837.0
1e-06	101.785	9.53105e-06	188.315	0.0164709	96.3816	1.81244	1.72201e-06	450703.0	104324.0	8046.37	0.020856	134.671	0.000146546	2.15725	0.404312	1.52282e-05	0.000533366	0.0027373	1.39887e-05	0.000532726	1e-06	132837	3.14778e-06	1e-06	0.000226552	1e-06	8.2765e-06	35.0457	3.91915	103837.0
1e-06	101.785	9.53223e-06	188.315	0.016472	96.3816	1.81244	1.72201e-06	450588.0	104323.0	8046.34	0.020856	134.672	0.000146546	2.15738	0.4043	1.52274e-05	0.000533359	0.00273747	1.39888e-05	0.000532687	1e-06	132837	3.14778e-06	1e-06	0.000226569	1e-06	8.27796e-06	35.0459	3.91915	103837.0
1e-06	101.785	9.53342e-06	188.315	0.0164732	96.3816	1.81244	1.72201e-06	450473.0	104323.0	8046.3	0.0208559	134.672	0.000146546	2.15751	0.404289	1.52266e-05	0.000533351	0.00273764	1.39889e-05	0.000532647	1e-06	132837	3.14778e-06	1e-06	0.000226587	1e-06	8.27943e-06	35.046	3.91915	103837.0
1e-06	101.785	9.53461e-06	188.315	0.0164744	96.3816	1.81234	1.72201e-06	450358.0	104323.0	8046.27	0.0208558	134.673	0.000146546	2.15764	0.404277	1.52258e-05	0.000533344	0.00273781	1.39889e-05	0.000532607	1e-06	132837	3.14778e-06	1e-06	0.000226604	1e-06	8.2809e-06	35.0462	3.91915	103837.0
1e-06	101.785	9.5358e-06	188.315	0.0164756	96.3816	1.81234	1.72201e-06	450244.0	104323.0	8046.24	0.0208558	134.674	0.000146546	2.15777	0.404266	1.5225e-05	0.000533336	0.00273798	1.3989e-05	0.000532567	1e-06	132837	3.14778e-06	1e-06	0.000226621	1e-06	8.28237e-06	35.0463	3.91915	103837.0
1e-06	101.785	9.53699e-06	188.315	0.0164767	96.3816	1.81244	1.72201e-06	450129.0	104322.0	8046.2	0.0208557	134.674	0.000146546	2.1579	0.404255	1.52243e-05	0.000533328	0.00273815	1.3989e-05	0.000532528	1e-06	132837	3.14778e-06	1e-06	0.000226639	1e-06	8.28383e-06	35.0464	3.91915	103837.0
1e-06	101.785	9.53818e-06	188.315	0.0164779	96.3816	1.81244	1.72201e-06	450014.0	104322.0	8046.17	0.0208556	134.675	0.000146546	2.15803	0.404243	1.52235e-05	0.000533321	0.00273832	1.39891e-05	0.000532488	1e-06	132837	3.14778e-06	1e-06	0.000226656	1e-06	8.2853e-06	35.0466	3.91915	103836.0
1e-06	101.785	9.53937e-06	188.315	0.0164791	96.3816	1.81244	1.72201e-06	449899.0	104322.0	8046.14	0.0208555	134.676	0.000146546	2.15816	0.404232	1.52227e-05	0.000533313	0.00273849	1.39892e-05	0.000532448	1e-06	132837	3.14778e-06	1e-06	0.000226673	1e-06	8.28677e-06	35.0467	3.91915	103836.0
1e-06	101.785	9.54056e-06	188.315	0.0164803	96.3816	1.81244	1.72201e-06	449785.0	104322.0	8046.11	0.0208555	134.676	0.000146546	2.15829	0.40422	1.52219e-05	0.000533306	0.00273866	1.39892e-05	0.000532408	1e-06	132837	3.14778e-06	1e-06	0.000226691	1e-06	8.28824e-06	35.0469	3.91915	103836.0
1e-06	101.785	9.54174e-06	188.315	0.0164814	96.3816	1.81244	1.72201e-06	449670.0	104321.0	8046.07	0.0208554	134.677	0.000146546	2.15842	0.404209	1.52211e-05	0.000533298	0.00273883	1.39893e-05	0.000532369	1e-06	132837	3.14778e-06	1e-06	0.000226708	1e-06	8.28971e-06	35.047	3.91915	103836.0
1e-06	101.785	9.54293e-06	188.315	0.0164826	96.3816	1.81244	1.72201e-06	449555.0	104321.0	8046.04	0.0208553	134.678	0.000146546	2.15856	0.404197	1.52204e-05	0.00053329	0.002739	1.39893e-05	0.000532329	1e-06	132837	3.14778e-06	1e-06	0.000226725	1e-06	8.29117e-06	35.0471	3.91915	103836.0
1e-06	101.785	9.54412e-06	188.315	0.0164838	96.3816	1.81244	1.72201e-06	449440.0	104321.0	8046.01	0.0208552	134.678	0.000146546	2.15869	0.404186	1.52196e-05	0.000533283	0.00273917	1.39894e-05	0.000532289	1e-06	132837	3.14778e-06	1e-06	0.000226743	1e-06	8.29264e-06	35.0473	3.91915	103836.0
1e-06	101.785	9.54531e-06	188.315	0.016485	96.3816	1.81244	1.72201e-06	449325.0	104321.0	8045.97	0.0208552	134.679	0.000146546	2.15882	0.404175	1.52188e-05	0.000533275	0.00273934	1.39895e-05	0.000532249	1e-06	132837	3.14778e-06	1e-06	0.00022676	1e-06	8.29411e-06	35.0474	3.91915	103836.0
1e-06	101.785	9.5465e-06	188.315	0.0164861	96.3816	1.81244	1.72201e-06	449210.0	104320.0	8045.94	0.0208551	134.68	0.000146546	2.15895	0.404163	1.5218e-05	0.000533268	0.00273951	1.39895e-05	0.000532209	1e-06	132837	3.14778e-06	1e-06	0.000226777	1e-06	8.29558e-06	35.0476	3.91915	103836.0
1e-06	101.785	9.54769e-06	188.315	0.0164873	96.3816	1.81244	1.72201e-06	449096.0	104320.0	8045.91	0.020855	134.68	0.000146546	2.15908	0.404152	1.52172e-05	0.00053326	0.00273968	1.39896e-05	0.000532169	1e-06	132837	3.14778e-06	1e-06	0.000226795	1e-06	8.29705e-06	35.0477	3.91915	103836.0
1e-06	101.785	9.54888e-06	188.315	0.0164885	96.3816	1.81244	1.72201e-06	448981.0	104320.0	8045.88	0.020855	134.681	0.000146546	2.15921	0.40414	1.52165e-05	0.000533252	0.00273985	1.39896e-05	0.00053213	1e-06	132837	3.14778e-06	1e-06	0.000226812	1e-06	8.29852e-06	35.0479	3.91915	103836.0
1e-06	101.785	9.55007e-06	188.315	0.0164897	96.3816	1.81244	1.72201e-06	448866.0	104320.0	8045.84	0.0208549	134.682	0.000146546	2.15934	0.404129	1.52157e-05	0.000533245	0.00274002	1.39897e-05	0.00053209	1e-06	132837	3.14778e-06	1e-06	0.00022683	1e-06	8.29999e-06	35.048	3.91915	103836.0
1e-06	101.785	9.55126e-06	188.315	0.0164908	96.3816	1.81244	1.72201e-06	448751.0	104319.0	8045.81	0.0208548	134.682	0.000146546	2.15947	0.404117	1.52149e-05	0.000533237	0.00274019	1.39898e-05	0.00053205	1e-06	132837	3.14778e-06	1e-06	0.000226847	1e-06	8.30146e-06	35.0481	3.91915	103836.0
1e-06	101.785	9.55245e-06	188.315	0.016492	96.3816	1.81244	1.72201e-06	448636.0	104319.0	8045.78	0.0208547	134.683	0.000146546	2.1596	0.404106	1.52141e-05	0.00053323	0.00274036	1.39898e-05	0.00053201	1e-06	132837	3.14778e-06	1e-06	0.000226864	1e-06	8.30293e-06	35.0483	3.91915	103836.0
1e-06	101.785	9.55364e-06	188.315	0.0164932	96.3816	1.81244	1.72201e-06	448521.0	104319.0	8045.74	0.0208547	134.684	0.000146546	2.15973	0.404094	1.52133e-05	0.000533222	0.00274053	1.39899e-05	0.00053197	1e-06	132837	3.14778e-06	1e-06	0.000226882	1e-06	8.3044e-06	35.0484	3.91915	103836.0
1e-06	101.785	9.55483e-06	188.315	0.0164944	96.3816	1.81244	1.72201e-06	448406.0	104319.0	8045.71	0.0208546	134.684	0.000146546	2.15986	0.404083	1.52126e-05	0.000533214	0.0027407	1.39899e-05	0.00053193	1e-06	132837	3.14778e-06	1e-06	0.000226899	1e-06	8.30587e-06	35.0486	3.91915	103836.0
1e-06	101.785	9.55602e-06	188.315	0.0164955	96.3816	1.81244	1.72201e-06	448291.0	104318.0	8045.68	0.0208545	134.685	0.000146546	2.15999	0.404072	1.52118e-05	0.000533207	0.00274087	1.399e-05	0.00053189	1e-06	132837	3.14778e-06	1e-06	0.000226916	1e-06	8.30734e-06	35.0487	3.91915	103836.0
1e-06	101.785	9.55721e-06	188.315	0.0164967	96.3816	1.81244	1.72201e-06	448176.0	104318.0	8045.65	0.0208545	134.686	0.000146546	2.16013	0.40406	1.5211e-05	0.000533199	0.00274104	1.39901e-05	0.00053185	1e-06	132837	3.14778e-06	1e-06	0.000226934	1e-06	8.30881e-06	35.0489	3.91915	103836.0
1e-06	101.785	9.55839e-06	188.315	0.0164979	96.3816	1.81244	1.72201e-06	448061.0	104318.0	8045.61	0.0208544	134.686	0.000146546	2.16026	0.404049	1.52102e-05	0.000533192	0.00274121	1.39901e-05	0.00053181	1e-06	132837	3.14778e-06	1e-06	0.000226951	1e-06	8.31028e-06	35.049	3.91915	103836.0
1e-06	101.785	9.55958e-06	188.315	0.0164991	96.3816	1.81244	1.72201e-06	447946.0	104318.0	8045.58	0.0208543	134.687	0.000146546	2.16039	0.404037	1.52094e-05	0.000533184	0.00274138	1.39902e-05	0.00053177	1e-06	132837	3.14778e-06	1e-06	0.000226968	1e-06	8.31175e-06	35.0491	3.91915	103836.0
1e-06	101.785	9.56077e-06	188.315	0.0165002	96.3816	1.81244	1.72201e-06	447831.0	104317.0	8045.55	0.0208542	134.688	0.000146546	2.16052	0.404026	1.52087e-05	0.000533176	0.00274155	1.39902e-05	0.00053173	1e-06	132837	3.14778e-06	1e-06	0.000226986	1e-06	8.31322e-06	35.0493	3.91915	103836.0
1e-06	101.785	9.56196e-06	188.315	0.0165014	96.3816	1.81244	1.72201e-06	447716.0	104317.0	8045.51	0.0208542	134.688	0.000146546	2.16065	0.404014	1.52079e-05	0.000533169	0.00274172	1.39903e-05	0.000531689	1e-06	132837	3.14778e-06	1e-06	0.000227003	1e-06	8.3147e-06	35.0494	3.91915	103836.0
1e-06	101.785	9.56315e-06	188.315	0.0165026	96.3816	1.81244	1.72201e-06	447601.0	104317.0	8045.48	0.0208541	134.689	0.000146546	2.16078	0.404003	1.52071e-05	0.000533161	0.00274189	1.39904e-05	0.000531649	1e-06	132837	3.14778e-06	1e-06	0.00022702	1e-06	8.31617e-06	35.0496	3.91915	103836.0
1e-06	101.785	9.56434e-06	188.315	0.0165038	96.3816	1.81244	1.72201e-06	447486.0	104317.0	8045.45	0.020854	134.69	0.000146546	2.16091	0.403992	1.52063e-05	0.000533154	0.00274206	1.39904e-05	0.000531609	1e-06	132837	3.14778e-06	1e-06	0.000227038	1e-06	8.31764e-06	35.0497	3.91915	103836.0
1e-06	101.785	9.56553e-06	188.315	0.0165049	96.3816	1.81244	1.72201e-06	447371.0	104316.0	8045.42	0.020854	134.69	0.000146546	2.16104	0.40398	1.52056e-05	0.000533146	0.00274223	1.39905e-05	0.000531569	1e-06	132837	3.14778e-06	1e-06	0.000227055	1e-06	8.31911e-06	35.0498	3.91915	103836.0
1e-06	101.785	9.56672e-06	188.315	0.0165061	96.3816	1.81244	1.72201e-06	447256.0	104316.0	8045.38	0.0208539	134.691	0.000146546	2.16117	0.403969	1.52048e-05	0.000533138	0.0027424	1.39905e-05	0.000531529	1e-06	132837	3.14778e-06	1e-06	0.000227072	1e-06	8.32058e-06	35.05	3.91915	103836.0
1e-06	101.785	9.56791e-06	188.315	0.0165073	96.3816	1.81244	1.72201e-06	447141.0	104316.0	8045.35	0.0208538	134.691	0.000146546	2.1613	0.403957	1.5204e-05	0.000533131	0.00274257	1.39906e-05	0.000531489	1e-06	132837	3.14778e-06	1e-06	0.00022709	1e-06	8.32206e-06	35.0501	3.91915	103836.0
1e-06	101.785	9.5691e-06	188.315	0.0165085	96.3816	1.81244	1.72201e-06	447026.0	104316.0	8045.32	0.0208537	134.692	0.000146546	2.16144	0.403946	1.52032e-05	0.000533123	0.00274274	1.39907e-05	0.000531449	1e-06	132837	3.14778e-06	1e-06	0.000227107	1e-06	8.32353e-06	35.0503	3.91915	103836.0
1e-06	101.785	9.57029e-06	188.315	0.0165096	96.3816	1.81244	1.72201e-06	446911.0	104315.0	8045.28	0.0208537	134.693	0.000146546	2.16157	0.403934	1.52024e-05	0.000533116	0.00274291	1.39907e-05	0.000531409	1e-06	132837	3.14778e-06	1e-06	0.000227124	1e-06	8.325e-06	35.0504	3.91915	103836.0
1e-06	101.785	9.57148e-06	188.315	0.0165108	96.3816	1.81244	1.72201e-06	446796.0	104315.0	8045.25	0.0208536	134.693	0.000146546	2.1617	0.403923	1.52017e-05	0.000533108	0.00274308	1.39908e-05	0.000531369	1e-06	132837	3.14778e-06	1e-06	0.000227142	1e-06	8.32647e-06	35.0506	3.91915	103836.0
1e-06	101.785	9.57267e-06	188.315	0.016512	96.3816	1.81244	1.72201e-06	446680.0	104315.0	8045.22	0.0208535	134.694	0.000146546	2.16183	0.403912	1.52009e-05	0.0005331	0.00274325	1.39908e-05	0.000531329	1e-06	132837	3.14778e-06	1e-06	0.000227159	1e-06	8.32795e-06	35.0507	3.91915	103836.0
1e-06	101.785	9.57386e-06	188.315	0.0165132	96.3816	1.81244	1.72201e-06	446565.0	104315.0	8045.19	0.0208534	134.695	0.000146546	2.16196	0.4039	1.52001e-05	0.000533093	0.00274342	1.39909e-05	0.000531289	1e-06	132837	3.14778e-06	1e-06	0.000227176	1e-06	8.32942e-06	35.0508	3.91915	103836.0
1e-06	101.785	9.57505e-06	188.315	0.0165144	96.3816	1.81244	1.72201e-06	446450.0	104314.0	8045.15	0.0208534	134.695	0.000146546	2.16209	0.403889	1.51993e-05	0.000533085	0.00274359	1.3991e-05	0.000531248	1e-06	132837	3.14778e-06	1e-06	0.000227194	1e-06	8.33089e-06	35.051	3.91915	103836.0
