[monophosphorylated PER]_0	[total PER]_0	[PER mRNA]_0	[nuclear PER]_0	[EmptySet]_0	[unphosphorylated PER]_0	[biphosphorylated PER]_0	(degradation of PER).Kd	(degradation of PER mRNA).Vm	(first phosphorylation of PER).K1	(removal of the first PER phosphate).V2	(transcription of PER).KI	(transcription of PER).Vs	(removal of the second PER phosphate).V4	(second phosphorylation of PER).V3	(transcription of PER).n	(removal of the second PER phosphate).K4	(removal of the first PER phosphate).K2	(translocation of PER to the cytoplasm).k2	(first phosphorylation of PER).V1	(translation of PER).ks	(second phosphorylation of PER).K3	(translocation of PER to the nucleus).k1	(degradation of PER).Vd	(degradation of PER mRNA).Km	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
0.00495311	0.00513771	0.0093604	1.99686e-005	0	0.000162866	1.76368e-006	56.3751	94.1198	328027	530.429	0.000978791	0.000244998	0.0260893	2.66129	0.0014419	0.0599667	188.856	0.00341133	0.000823741	0.000282052	0.0203515	3.11124	0.000406069	829359	4.49145e-006
0.00463865	1.10225	0.00974842	1.28441e-005	0	0.000102966	1.0975	64.165	120.395	259075	923.891	2.13252	9.55934e-006	11672	3.08341	0.000730882	0.0545811	150.499	6.8627e-005	0.070957	2447.86	2.26465	61351.2	939.24	1.36152e-005	3.25101e-006
0.00376169	1.11618	0.0121406	1.64107e-005	0	0.000112853	1.11229	63.534	100.146	348258	807.596	3.27819	1.01341e-005	10174.5	2.15684	0.000847495	0.0395754	137.496	7.10263e-005	47.5282	44561	0.0425608	40806	1025.76	1.69595e-005	3.2276e-006
0.00373414	2.08583	0.0124255	0.00076538	0	0.968201	1.11313	0.0417066	110.384	404621	763.746	3.96499	1.10791e-005	9930.14	0.90741	0.00124336	356.4	1054.49	6.35536e-005	6.62792	52.5922	0.0241819	62517.1	863.697	1.25461e-005	2.80223e-006
0.067546	1.08217	0.00159002	0.000993263	0	1.00896	0.00466992	12913.4	1e-006	413950	0.000136681	3.33942	1.49102e-005	4.17783e-005	24.9974	0.0011926	350.846	1294.73	0.00321596	132.644	1.93185e-005	12.8042	449.641	20371.2	0.00103654	3.31252e-006
0.0602304	1.62431	0.0022899	0.000307323	0	1.55892	0.0048525	1000.56	1.07332e-006	2.4979e-005	5.30624	2.56859	1.96724e-005	3.28382e-005	1.41661	0.00117071	303.244	1326.73	6.89089e-005	0.00255529	1.05768e-005	99075.6	683.695	9.42743	0.00169574	2.85138e-006
0.037495	1.82764	0.00174821	0.000738158	0	1.78537	0.00403521	929.867	394.442	1.52558e-005	4.66736	6.72656e-005	8.1711e-006	0.127014	0.0101143	0.000869615	499.966	1322.74	9.0167e-005	0.00285681	9.42544e-006	92300.9	735.776	13.8247	98611.8	2.83378e-006
0.0356266	2.06247	0.000861607	0.000335226	0	1.92233	0.104173	876.992	3106.95	0.154625	4.57036e-006	0.0190973	1.34064e-005	37328.4	8.1949e-005	4.06552e-006	513.91	767.66	5.17005e-005	0.00155913	4.66963e-006	0.042698	399.873	9.50633	10193.7	2.85701e-006
0.000246956	0.434341	0.00296453	0.433758	0	0.000332105	3.85327e-006	4.56445e-006	291095	1.75666e-005	0.158687	193208	370.253	12.8285	55.3287	0.000377173	0.0870036	2.284e-006	0.000703502	1231.63	3.61334e-005	11.9952	0.0650204	0.000156802	3036.43	3.28343e-006
14.9048	32.2446	0.0107328	4.88549	0	1.46734e-006	12.4543	0.00971107	230.103	1.26559	0.020233	0.000661902	10.0729	0.112832	502.92	0.00787763	2792.07	26.1817	66691.2	13.3243	42.012	0.0308535	765.673	3.33501	0.0293019	1.77798e-005
0.0144526	0.0195366	2.65897e-006	0.000169499	0	1.95334e-005	0.00489496	0.00466892	0.000141088	1425.56	2588.16	0.0396062	0.000141657	1570.46	0.267673	0.094898	16720.5	0.0315686	0.0862811	17.6076	4.27293e-005	2.23472	7.51533e-005	72.3208	4.85867	4.4911e-006
0.0221104	0.228016	2.22734e-006	0.205563	0	1.90719e-005	0.000323975	662735	0.00128663	5.47711	0.000118774	20164.1	0.000120008	1557.12	0.00549094	1.34846e-006	376.649	26787.3	0.00240953	1.04667e-006	0.000430716	0.853472	0.000160953	88.3754	4.35202	4.07658e-006
0.0170188	0.310948	0.901712	0.293542	0	1.66496e-005	0.000370375	0.000158093	0.000829759	2.5341e-005	7.53274e-005	5.70808e-005	0.000813393	1881.68	0.00788017	1.15489e-006	421.857	193.975	3.52585e-005	1.01152e-006	0.000436159	0.933001	0.000115124	1.50154	3627.21	3.24202e-006
0.0211759	0.277455	0.00018578	0.197259	0	1.09978e-005	0.0590089	3.6248	106.32	6.95316e-006	581.419	560078	0.0535612	0.335452	20.7342	0.0641918	539.053	5.90015e-005	4.69831e-005	0.0162193	21475.3	14876.1	0.000564345	3.35158e-005	0.000196893	3.38706e-006
0.00696062	9.77907	0.000171585	9.62565	0	1.6585e-005	0.146438	7475.93	75.4252	8.88793e-006	1.21017e-006	0.000312674	4.48558e-005	42075.8	28.4373	0.0504117	676.897	3.55849e-005	16920.3	0.00123485	0.173282	2204.11	7050.72	946881	8.21626e-005	6.0368e-006
0.00147811	1.28492	0.345791	1.13813	0	0.00523356	0.140085	52928	101140	390668	2.56306e-006	0.000177412	1154.71	8023.38	46.1079	34.0263	0.0960592	127.078	1.89445	1723.36	0.334182	0.384648	3004.7	0.000322499	0.000108045	2.92111e-006
0.00165734	1.32056	0.474454	0.00776255	0	1.31111	3.25261e-005	7491.74	17621.5	606950	0.0285996	0.000227247	681674	603.366	42.6685	34.8736	0.0219928	138.457	1.47946	1426.9	295.374	0.72842	3258.57	0.000865177	6.58139e-005	2.92066e-006
0.33018	1.83468	0.0295236	0.0120465	0	1.49244	8.62382e-006	7.8926e-006	495436	0.00292434	3863.07	16485.7	0.0504336	0.0714977	156202	38.8814	0.000472485	2935.16	0.000139153	1.13028e-006	0.380768	0.647679	1491.47	0.000340013	1e-006	3.08624e-006
0.388146	1.57273	0.033113	0.00906097	0	1.1755	1.42541e-005	7.15295e-006	618970	0.00398979	3367.12	15352.2	0.0405625	423.319	54804	59.3227	0.00066216	480.435	0.000115709	1.04511e-006	215.949	0.557251	858.393	0.000294121	1.08937e-006	3.00102e-006
0.478589	2.08213	0.271236	0.00606308	0	0.171388	1.42609	0.0393737	0.00671552	24879.3	0.000139141	0.147993	0.00595789	7.19593e-006	1.30674e-006	15.5513	1.18361	0.350804	1080.41	2.34114e-005	4.62867e-006	0.045209	193.152	0.0017263	1.91676	2.43962e-006
1.34886e-005	0.714483	0.00791487	0.0007109	0	0.713755	3.59523e-006	0.0332126	0.0465103	20038.6	5.23315e-005	23234.8	0.00548303	0.000109301	0.443455	1.99415e-005	4.75156e-006	0.00010538	4.2797e-005	1836.52	0.0113527	590448	354410	66119.2	1.28051e-005	3.63234e-006
1.92582e-005	1.41732	0.0104574	0.0007473	0	1.03234	0.384215	0.171787	233462	1510.68	0.00146528	17817.2	0.00882849	8.44267e-005	5.01283e-005	0.000123269	0.0152093	609668	0.101081	0.132653	6.78979	5.47874	36.7223	2.54715e-005	0.015647	2.95373e-006
0.00166773	0.933632	0.0116363	0.0184927	0	0.609991	0.303481	0.293671	0.321627	1034.69	0.00106276	24804.8	0.00633469	5.11961e-005	5.26742e-005	0.000122883	0.0124556	671921	0.073279	8535.33	0.000230359	5.05556	56.5594	0.00123939	3597.09	2.68452e-006
0.408634	1.08086	2.54017e-005	0.00047377	0	0.320114	0.351634	0.263597	15037	28.4772	0.0013183	32334.9	0.00587415	7.05919e-005	0.000106582	0.000152329	0.0154769	506935	0.0601142	0.00189836	0.00930597	475.586	23250.8	0.0306232	2.43653e-005	2.89834e-006
3.69907e-005	0.612147	0.000540491	0.017221	0	0.0700833	0.524805	3.41887e-005	817295	86.9862	2.35303e-006	96277.9	2.69284e-005	1119.84	361896	0.0155663	1.29427e-006	156.252	1.04142e-005	72684.1	0.0161703	0.000499513	0.00605697	0.00018949	6.10691e-006	3.73603e-006
5.73375e-005	1.4258	8.35214e-005	0.21803	0	0.0949424	1.11277	1.01113	58.3337	8.53237	1.1158e-006	144013	65.3392	0.000447452	115.863	0.0152322	22815.3	0.163504	0.00529229	1.43745	0.000104921	31916.1	0.00848403	0.00103382	0.174586	2.71522e-006
0.00360197	0.368039	6.71572e-005	0.259309	0	0.0989967	0.00613133	0.841378	6.17235e-006	0.0182642	1834.17	10.9422	0.000303391	119.156	205.848	11.83	0.0186624	1597.44	108.409	1.24852	0.000102864	30846.5	16.0475	0.0111315	1.4838	3.77845e-006
1.52615	1.5321	0.0389552	0.00576459	0	0.000182839	3.11301e-006	3.3436e-005	2810.29	39999.3	0.000122569	4.75033e-005	0.0222682	0.13169	29.2268	0.0366738	2058.48	1.83956e-006	2.88649e-006	1.58771e-005	0.0636128	7110.33	41346	6.24102e-006	29.1052	3.31197e-006
1.23803	2.06231	0.0371236	0.00914413	0	0.0001182	0.815017	1.93341e-005	2106.09	0.0414598	50334.1	0.0534442	0.0259543	30.7363	87.0789	0.0181886	0.0652359	2.07641e-006	5.06327e-006	1.43329e-005	0.0716108	8091.95	21552.2	5.00318e-006	44.2669	2.77073e-006
1.38547	2.30223	1.71219e-006	0.0613737	0	0.000139377	0.855248	8.53816e-006	1403.46	47297	0.0011719	1657.98	0.000168878	25.5122	0.165371	2.15799	436316	2.10973e-006	6.2421e-006	9.00518e-006	0.0542815	7724.82	33432.1	4.06885e-006	28.2056	2.44256e-006
1.06119	1.25067	1.69446e-006	1.53423e-005	0	0.00544007	0.184022	48.4357	39.6705	49.2852	7693.48	2.02295e-005	47.4838	61248	0.00046049	0.0183528	0.113053	16.6594	4.23411e-006	270.406	12.7613	1.44353	0.475218	37.3928	1.28395e-006	3.50839e-006
0.919668	1.89621	1.62177e-006	3.99706e-006	0	0.976496	4.35198e-005	13.4748	5331.53	60059.9	27.7718	1.90446	0.00158909	0.00378857	472.329	0.0440278	2.23996	0.000579932	0.0601083	0.00031319	4.30675	0.109835	0.436313	5.76849e-005	1e-006	2.61044e-006
0.266737	1.20814	5.73254e-006	2.56495e-005	0	0.94137	1.95608e-006	2.18672	119999	63.3288	0.00444433	1313.27	2.32522e-006	0.000131992	1142.42	70.3706	1.12296e-005	0.0659565	1.39677e-006	2.37896e-005	413.688	1.7411e-006	8.6442	1.42426	1.98931e-005	3.22623e-006
0.0864348	2.52661	1.02486e-005	2.4401	0	1.09962e-006	8.3531e-005	1.96064	0.0774014	113970	0.095841	0.0694144	0.00734631	0.0509379	1993.14	0.000239782	16.6607	69110.2	1366.49	0.0897724	0.000209613	3.29353	112.801	0.0179228	0.000381125	4.44137e-006
0.882316	2.37988	6.29615e-006	1.49635	0	1.35206e-006	0.00121244	1911.15	34707.6	2.71704e-006	5860.81	1004.95	1.15136e-006	0.000343649	99.3074	6.27244	568132	3.88382e-006	358.819	3488.72	5.28774	3.50313	0.00137846	295435	0.0102028	3.72085e-006
0.54977	1.86796	5.52962e-006	0.916905	0	0.400989	0.000294156	2054.09	33837.8	1.10088	280.768	2.34502e-006	0.00345613	0.000158076	0.0152285	5.20018	0.000988937	0.0111627	4.16167e-006	283.95	3.88597e-006	3.8514	0.0010648	137396	0.973695	2.76058e-006
7.37992e-005	1.40804	0.0162752	0.000363563	0	0.196696	1.21091	2064.67	0.152687	0.0516319	8371.86	6214.7	5.25052e-005	326514	0.00074578	0.00174723	295122	0.000584415	2710.58	6087.66	0.00150434	0.000489026	360217	162.001	0.171074	3.33638e-006
0.00674462	0.991243	0.016053	0.000300049	0	0.129779	0.854419	24111.4	54.0191	40525.6	0.0308295	1.08214e-006	3.90078e-006	228565	0.000544645	9.42569e-005	1154.81	0.000833176	5.48307e-006	3964.52	0.0013343	0.000597375	1.09663e-005	1100.59	108681	3.2328e-006
0.00397967	1.0714	0.0153139	0.000314642	0	0.129794	0.937313	32534.3	5446.73	502.62	2.98925	4.45343	0.0403881	288.034	1.07425e-006	0.00115267	221745	5.68599	3.72922e-006	23421.8	0.0187049	0.000485456	102390	886.752	0.000583345	3.34589e-006
0.00532331	0.850565	0.0173723	0.000229416	0	0.0925639	0.752448	50647.9	11.9022	501.663	0.805845	0.110101	7.24594e-005	11.8657	0.000205746	0.00161327	258965	0.000119146	3.70901e-006	838.593	39.2433	32585.3	80173.3	1352.91	8.43944	2.44591e-006
0.00453635	0.753434	0.0176246	0.000200715	0	0.10512	0.643576	49452.4	13.6517	411.725	0.560234	0.098636	5.219e-005	10.5545	0.000215658	0.00130725	357045	0.00017291	3.90028e-006	793.99	31.2947	26883.9	92251.2	975.814	10.0756	2.63015e-006
0.00535625	0.926858	0.0243618	0.000180203	0	0.100075	0.821246	65242.6	12.2918	279261	0.00102343	0.0878216	7.39933e-005	12.2802	0.00024524	0.000573105	326008	0.000151522	3.21645e-006	702.79	35.8613	29352.8	104385	948.17	9.467	2.28331e-006
0.00528837	1.8467	0.0309099	0.0127866	0	0.98635	0.842272	81845	84115.7	129346	3.46563	0.256889	0.0123044	6.84258e-005	0.00632708	1.34401e-005	1543.27	74608.8	5.90478e-006	0.403071	15.0158	14.8938	12991.3	1.62712e-006	0.130983	2.76431e-006
0.00561419	1.66021	0.0297744	0.0152495	0	1.10565	0.533696	0.000214904	336.17	18.2885	3.2717	0.21907	5.20104e-005	12.8445	3.87786e-005	35.8691	228623	105.785	5.73762e-006	0.523108	1310.15	8.8685	13961.8	1.49209e-006	0.201329	2.3695e-006
