Time	[X]	[Y]	[Z]
5.47	16.0253	2.70254	58.6707
5.471	15.8918	2.51394	58.478
5.472	15.7578	2.33016	58.2828
5.473	15.6233	2.15117	58.0852
5.474	15.4884	1.97697	57.8854
5.475	15.3531	1.80754	57.6834
5.476	15.2175	1.64284	57.4795
5.477	15.0816	1.48287	57.2736
5.478	14.9455	1.32757	57.0661
5.479	14.8093	1.17692	56.8568
5.48	14.6729	1.03089	56.6461
5.481	14.5364	0.889427	56.434
5.482	14.4	0.752497	56.2205
5.483	14.2635	0.620052	56.0059
5.484	14.1271	0.492047	55.7902
5.485	13.9908	0.368431	55.5735
5.486	13.8547	0.249153	55.356
5.487	13.7187	0.13416	55.1376
5.488	13.583	0.0233961	54.9186
5.489	13.4475	-0.0831949	54.6989
5.49	13.3124	-0.185672	54.4788
5.491	13.1776	-0.284094	54.2582
5.492	13.0432	-0.378523	54.0372
5.493	12.9092	-0.46902	53.816
5.494	12.7756	-0.55565	53.5946
5.495	12.6425	-0.638475	53.3731
5.496	12.51	-0.717562	53.1515
5.497	12.378	-0.792975	52.93
5.498	12.2466	-0.86478	52.7085
5.499	12.1158	-0.933045	52.4871
5.5	11.9856	-0.997837	52.266
5.501	11.8561	-1.05922	52.0451
5.502	11.7273	-1.11727	51.8245
5.503	11.5992	-1.17204	51.6043
5.504	11.4719	-1.22362	51.3845
5.505	11.3453	-1.27205	51.1652
5.506	11.2196	-1.31742	50.9463
5.507	11.0946	-1.35979	50.7281
5.508	10.9705	-1.39922	50.5104
5.509	10.8472	-1.43579	50.2933
5.51	10.7248	-1.46955	50.0769
5.511	10.6033	-1.50058	49.8612
5.512	10.4828	-1.52895	49.6462
5.513	10.3631	-1.5547	49.4319
5.514	10.2444	-1.57792	49.2185
5.515	10.1267	-1.59866	49.0059
5.516	10.0099	-1.61699	48.7941
5.517	9.89414	-1.63297	48.5832
5.518	9.77937	-1.64666	48.3731
5.519	9.66562	-1.65811	48.164
5.52	9.5529	-1.66741	47.9558
5.521	9.44122	-1.67459	47.7485
5.522	9.33059	-1.67972	47.5421
5.523	9.22102	-1.68286	47.3368
5.524	9.11251	-1.68406	47.1324
5.525	9.00509	-1.68338	46.929
5.526	8.89875	-1.68087	46.7267
5.527	8.7935	-1.67659	46.5253
5.528	8.68935	-1.6706	46.325
5.529	8.5863	-1.66293	46.1257
5.53	8.48436	-1.65365	45.9274
5.531	8.38354	-1.6428	45.7302
5.532	8.28384	-1.63043	45.534
5.533	8.18526	-1.61659	45.3389
5.534	8.0878	-1.60133	45.1449
5.535	7.99147	-1.58469	44.9519
5.536	7.89628	-1.56672	44.7599
5.537	7.80222	-1.54745	44.569
5.538	7.70929	-1.52695	44.3792
5.539	7.61749	-1.50524	44.1905
5.54	7.52683	-1.48237	44.0028
5.541	7.43731	-1.45837	43.8161
5.542	7.34892	-1.43329	43.6305
5.543	7.26166	-1.40717	43.446
5.544	7.17554	-1.38004	43.2625
5.545	7.09055	-1.35193	43.0801
5.546	7.00669	-1.32289	42.8987
5.547	6.92396	-1.29295	42.7184
5.548	6.84235	-1.26213	42.5391
5.549	6.76187	-1.23048	42.3608
5.55	6.6825	-1.19803	42.1835
5.551	6.60426	-1.16479	42.0073
5.552	6.52712	-1.13082	41.8321
5.553	6.4511	-1.09612	41.6579
5.554	6.37617	-1.06074	41.4847
5.555	6.30236	-1.0247	41.3125
5.556	6.22963	-0.988018	41.1413
5.557	6.158	-0.950731	40.971
5.558	6.08746	-0.912858	40.8018
5.559	6.01799	-0.874425	40.6335
5.56	5.94961	-0.835453	40.4662
5.561	5.88229	-0.795966	40.2998
5.562	5.81604	-0.755985	40.1344
5.563	5.75085	-0.715531	39.97
5.564	5.68671	-0.674623	39.8064
5.565	5.62362	-0.633282	39.6438
5.566	5.56157	-0.591526	39.4822
5.567	5.50055	-0.549373	39.3214
5.568	5.44057	-0.50684	39.1615
5.569	5.3816	-0.463944	39.0026
5.57	5.32366	-0.420701	38.8445
5.571	5.26671	-0.377126	38.6874
5.572	5.21078	-0.333233	38.5311
5.573	5.15583	-0.289038	38.3756
5.574	5.10188	-0.244553	38.2211
5.575	5.0489	-0.199792	38.0674
5.576	4.9969	-0.154765	37.9145
5.577	4.94587	-0.109487	37.7625
5.578	4.89579	-0.0639664	37.6113
5.579	4.84667	-0.0182154	37.461
5.58	4.79849	0.0277562	37.3115
5.581	4.75125	0.0739389	37.1628
5.582	4.70494	0.120324	37.0149
5.583	4.65956	0.166902	36.8678
5.584	4.61509	0.213665	36.7215
5.585	4.57153	0.260606	36.576
5.586	4.52887	0.307718	36.4312
5.587	4.4871	0.354993	36.2873
5.588	4.44622	0.402426	36.1441
5.589	4.40622	0.45001	36.0017
5.59	4.36709	0.497741	35.8601
5.591	4.32883	0.545612	35.7192
5.592	4.29143	0.593621	35.579
5.593	4.25487	0.641761	35.4396
5.594	4.21916	0.690031	35.301
5.595	4.18429	0.738425	35.1631
5.596	4.15024	0.786942	35.0259
5.597	4.11702	0.835578	34.8894
5.598	4.08461	0.884331	34.7536
5.599	4.05301	0.933198	34.6186
5.6	4.02221	0.982179	34.4842
5.601	3.99221	1.03127	34.3506
5.602	3.96299	1.08048	34.2177
5.603	3.93456	1.12979	34.0854
5.604	3.9069	1.17921	33.9539
5.605	3.88	1.22875	33.823
5.606	3.85387	1.27839	33.6928
5.607	3.82849	1.32814	33.5633
5.608	3.80386	1.378	33.4345
5.609	3.77997	1.42798	33.3063
5.61	3.75682	1.47807	33.1788
5.611	3.73439	1.52827	33.052
5.612	3.71269	1.57859	32.9258
5.613	3.69171	1.62903	32.8003
5.614	3.67144	1.67958	32.6755
5.615	3.65187	1.73026	32.5512
5.616	3.633	1.78107	32.4277
5.617	3.61483	1.832	32.3048
5.618	3.59734	1.88307	32.1825
5.619	3.58054	1.93427	32.0608
5.62	3.56442	1.98561	31.9398
5.621	3.54896	2.03709	31.8195
5.622	3.53418	2.08872	31.6998
5.623	3.52005	2.1405	31.5806
5.624	3.50659	2.19243	31.4622
5.625	3.49377	2.24452	31.3443
5.626	3.4816	2.29678	31.2271
5.627	3.47007	2.3492	31.1105
5.628	3.45918	2.4018	30.9945
5.629	3.44892	2.45458	30.8792
5.63	3.43929	2.50754	30.7644
5.631	3.43029	2.56069	30.6503
5.632	3.4219	2.61404	30.5368
5.633	3.41413	2.66759	30.4239
5.634	3.40697	2.72135	30.3116
5.635	3.40041	2.77532	30.1999
5.636	3.39446	2.82951	30.0889
5.637	3.38911	2.88393	29.9784
5.638	3.38436	2.93858	29.8686
5.639	3.3802	2.99347	29.7594
5.64	3.37662	3.04861	29.6508
5.641	3.37363	3.104	29.5428
5.642	3.37123	3.15965	29.4354
5.643	3.3694	3.21557	29.3286
5.644	3.36815	3.27177	29.2224
5.645	3.36747	3.32824	29.1168
5.646	3.36737	3.38501	29.0119
5.647	3.36783	3.44208	28.9075
5.648	3.36885	3.49946	28.8038
5.649	3.37044	3.55715	28.7007
5.65	3.37258	3.61516	28.5982
5.651	3.37529	3.6735	28.4963
5.652	3.37855	3.73219	28.395
5.653	3.38236	3.79122	28.2944
5.654	3.38672	3.85061	28.1943
5.655	3.39164	3.91036	28.0949
5.656	3.3971	3.97048	27.9961
5.657	3.4031	4.03099	27.8979
5.658	3.40965	4.09189	27.8003
5.659	3.41675	4.15319	27.7034
5.66	3.42438	4.21491	27.6071
5.661	3.43256	4.27704	27.5114
5.662	3.44127	4.3396	27.4164
5.663	3.45052	4.4026	27.3219
5.664	3.46031	4.46604	27.2282
5.665	3.47064	4.52995	27.135
5.666	3.4815	4.59432	27.0425
5.667	3.49289	4.65917	26.9507
5.668	3.50482	4.72451	26.8595
5.669	3.51729	4.79034	26.7689
5.67	3.53029	4.85668	26.679
5.671	3.54382	4.92354	26.5898
5.672	3.55788	4.99093	26.5012
5.673	3.57248	5.05886	26.4133
5.674	3.58761	5.12734	26.326
5.675	3.60327	5.19638	26.2395
5.676	3.61947	5.26598	26.1536
5.677	3.6362	5.33617	26.0684
5.678	3.65347	5.40696	25.9838
5.679	3.67127	5.47834	25.9
5.68	3.68961	5.55034	25.8169
5.681	3.70849	5.62297	25.7344
5.682	3.7279	5.69623	25.6527
5.683	3.74785	5.77015	25.5717
5.684	3.76835	5.84472	25.4914
5.685	3.78938	5.91996	25.4118
5.686	3.81096	5.99589	25.3329
5.687	3.83308	6.07251	25.2548
5.688	3.85575	6.14984	25.1775
5.689	3.87896	6.22788	25.1008
5.69	3.90273	6.30666	25.025
5.691	3.92704	6.38617	24.9499
5.692	3.95191	6.46644	24.8755
5.693	3.97733	6.54748	24.802
5.694	4.00331	6.62929	24.7292
5.695	4.02985	6.7119	24.6572
5.696	4.05696	6.79531	24.586
5.697	4.08462	6.87953	24.5157
5.698	4.11285	6.96458	24.4461
5.699	4.14166	7.05047	24.3774
5.7	4.17103	7.13721	24.3095
5.701	4.20098	7.22481	24.2425
5.702	4.23151	7.3133	24.1763
5.703	4.26262	7.40267	24.1109
5.704	4.29431	7.49295	24.0465
5.705	4.32659	7.58414	23.9829
5.706	4.35946	7.67626	23.9203
5.707	4.39293	7.76933	23.8585
5.708	4.42699	7.86334	23.7977
5.709	4.46166	7.95833	23.7377
5.71	4.49693	8.05429	23.6788
5.711	4.53281	8.15125	23.6208
5.712	4.5693	8.24922	23.5637
5.713	4.60641	8.3482	23.5076
5.714	4.64414	8.44822	23.4526
5.715	4.68249	8.54928	23.3985
5.716	4.72147	8.6514	23.3454
5.717	4.76109	8.7546	23.2934
5.718	4.80134	8.85888	23.2425
5.719	4.84224	8.96425	23.1926
5.72	4.88379	9.07074	23.1437
5.721	4.92598	9.17835	23.096
5.722	4.96883	9.2871	23.0494
5.723	5.01235	9.397	23.0039
5.724	5.05653	9.50806	22.9596
5.725	5.10138	9.6203	22.9164
5.726	5.14691	9.73373	22.8744
5.727	5.19312	9.84836	22.8336
5.728	5.24002	9.9642	22.794
5.729	5.2876	10.0813	22.7557
5.73	5.33589	10.1996	22.7186
5.731	5.38488	10.3192	22.6828
5.732	5.43458	10.44	22.6483
5.733	5.48499	10.5621	22.6151
5.734	5.53612	10.6855	22.5832
5.735	5.58798	10.8102	22.5527
5.736	5.64057	10.9362	22.5236
5.737	5.69389	11.0635	22.4959
5.738	5.74796	11.1922	22.4697
5.739	5.80278	11.3222	22.4449
5.74	5.85835	11.4536	22.4215
5.741	5.91469	11.5864	22.3997
5.742	5.97179	11.7205	22.3794
5.743	6.02966	11.856	22.3606
5.744	6.08832	11.993	22.3435
5.745	6.14776	12.1313	22.3279
5.746	6.20799	12.2711	22.314
5.747	6.26902	12.4123	22.3018
5.748	6.33086	12.5549	22.2913
5.749	6.39351	12.699	22.2824
5.75	6.45697	12.8446	22.2754
5.751	6.52126	12.9916	22.2701
5.752	6.58638	13.1401	22.2667
5.753	6.65234	13.2901	22.2651
5.754	6.71914	13.4415	22.2654
5.755	6.78679	13.5945	22.2676
5.756	6.85529	13.749	22.2718
5.757	6.92466	13.9049	22.278
5.758	6.9949	14.0624	22.2862
5.759	7.06601	14.2214	22.2964
5.76	7.13801	14.382	22.3088
5.761	7.2109	14.544	22.3233
5.762	7.28468	14.7076	22.3399
5.763	7.35936	14.8727	22.3588
5.764	7.43495	15.0394	22.38
5.765	7.51145	15.2076	22.4035
5.766	7.58887	15.3773	22.4292
5.767	7.66722	15.5485	22.4574
5.768	7.7465	15.7213	22.488
5.769	7.82671	15.8956	22.5211
5.77	7.90788	16.0714	22.5567
5.771	7.98999	16.2488	22.5948
5.772	8.07305	16.4276	22.6356
5.773	8.15708	16.608	22.679
5.774	8.24207	16.7899	22.7251
5.775	8.32804	16.9733	22.774
5.776	8.41498	17.1581	22.8257
5.777	8.5029	17.3445	22.8802
5.778	8.59181	17.5322	22.9376
5.779	8.68171	17.7215	22.998
5.78	8.77261	17.9122	23.0613
5.781	8.86451	18.1043	23.1278
5.782	8.95741	18.2978	23.1973
5.783	9.05131	18.4927	23.27
5.784	9.14623	18.6889	23.3459
5.785	9.24217	18.8865	23.4251
5.786	9.33912	19.0854	23.5076
5.787	9.4371	19.2856	23.5936
5.788	9.53609	19.4871	23.6829
5.789	9.63612	19.6898	23.7758
5.79	9.73717	19.8937	23.8722
5.791	9.83925	20.0989	23.9722
5.792	9.94236	20.3051	24.0759
5.793	10.0465	20.5125	24.1834
5.794	10.1517	20.7209	24.2947
5.795	10.2579	20.9304	24.4098
5.796	10.3651	21.1409	24.5288
5.797	10.4734	21.3523	24.6518
5.798	10.5827	21.5646	24.7789
5.799	10.693	21.7778	24.91
5.8	10.8044	21.9917	25.0453
5.801	10.9168	22.2064	25.1849
5.802	11.0302	22.4219	25.3287
5.803	11.1446	22.6379	25.4769
5.804	11.2601	22.8545	25.6295
5.805	11.3765	23.0716	25.7866
5.806	11.494	23.2892	25.9482
5.807	11.6124	23.5071	26.1144
5.808	11.7318	23.7254	26.2852
5.809	11.8523	23.9438	26.4608
5.81	11.9737	24.1624	26.6412
5.811	12.096	24.3811	26.8263
5.812	12.2194	24.5997	27.0164
5.813	12.3437	24.8183	27.2114
5.814	12.4689	25.0366	27.4114
5.815	12.595	25.2547	27.6165
5.816	12.7221	25.4724	27.8267
5.817	12.85	25.6895	28.042
5.818	12.9788	25.9061	28.2626
5.819	13.1085	26.122	28.4884
5.82	13.2391	26.337	28.7195
5.821	13.3705	26.5512	28.956
5.822	13.5027	26.7643	29.1979
5.823	13.6357	26.9762	29.4452
5.824	13.7695	27.1868	29.698
5.825	13.9041	27.3961	29.9563
5.826	14.0393	27.6037	30.2202
5.827	14.1753	27.8097	30.4897
5.828	14.312	28.0139	30.7647
5.829	14.4494	28.2161	31.0454
5.83	14.5874	28.4162	31.3318
5.831	14.7259	28.614	31.6238
5.832	14.8651	28.8094	31.9215
5.833	15.0048	29.0022	32.225
5.834	15.145	29.1923	32.5341
5.835	15.2858	29.3795	32.8489
5.836	15.4269	29.5637	33.1695
5.837	15.5685	29.7446	33.4957
5.838	15.7104	29.9221	33.8277
5.839	15.8527	30.0961	34.1653
5.84	15.9953	30.2663	34.5085
5.841	16.1381	30.4325	34.8574
5.842	16.2811	30.5947	35.2119
5.843	16.4244	30.7525	35.572
5.844	16.5677	30.9059	35.9375
5.845	16.7111	31.0546	36.3085
5.846	16.8546	31.1984	36.6849
5.847	16.998	31.3371	37.0667
5.848	17.1413	31.4706	37.4537
5.849	17.2845	31.5986	37.8459
5.85	17.4276	31.721	38.2433
5.851	17.5704	31.8376	38.6456
5.852	17.7129	31.9481	39.0529
5.853	17.8551	32.0523	39.4649
5.854	17.9968	32.1501	39.8817
5.855	18.1381	32.2413	40.3031
5.856	18.2789	32.3256	40.7288
5.857	18.419	32.4029	41.1589
5.858	18.5585	32.473	41.5932
5.859	18.6973	32.5356	42.0314
5.86	18.8353	32.5906	42.4735
5.861	18.9724	32.6378	42.9193
5.862	19.1086	32.6771	43.3686
5.863	19.2437	32.7082	43.8211
5.864	19.3778	32.7309	44.2768
5.865	19.5108	32.7451	44.7354
5.866	19.6425	32.7506	45.1966
5.867	19.7729	32.7472	45.6603
5.868	19.902	32.7348	46.1263
5.869	20.0295	32.7133	46.5942
5.87	20.1556	32.6824	47.0639
5.871	20.2801	32.6421	47.5351
5.872	20.4028	32.5921	48.0075
5.873	20.5238	32.5324	48.4809
5.874	20.643	32.4629	48.955
5.875	20.7602	32.3834	49.4294
5.876	20.8754	32.2939	49.904
5.877	20.9885	32.1942	50.3784
5.878	21.0995	32.0843	50.8523
5.879	21.2082	31.9641	51.3254
5.88	21.3146	31.8335	51.7974
5.881	21.4186	31.6925	52.2679
5.882	21.52	31.541	52.7367
5.883	21.6189	31.3791	53.2035
5.884	21.7152	31.2066	53.6678
5.885	21.8087	31.0236	54.1293
5.886	21.8995	30.8301	54.5878
5.887	21.9873	30.6261	55.0428
5.888	22.0722	30.4116	55.4941
5.889	22.1541	30.1868	55.9413
5.89	22.2329	29.9516	56.384
5.891	22.3084	29.7061	56.8219
5.892	22.3808	29.4504	57.2547
5.893	22.4498	29.1846	57.682
5.894	22.5155	28.9089	58.1035
5.895	22.5777	28.6233	58.5188
5.896	22.6364	28.3279	58.9277
5.897	22.6915	28.023	59.3298
5.898	22.743	27.7087	59.7247
5.899	22.7908	27.3852	60.1122
5.9	22.8348	27.0527	60.492
5.901	22.8751	26.7114	60.8637
5.902	22.9115	26.3614	61.227
5.903	22.9441	26.0031	61.5817
5.904	22.9727	25.6367	61.9275
5.905	22.9974	25.2624	62.2641
5.906	23.018	24.8805	62.5913
5.907	23.0346	24.4913	62.9087
5.908	23.0471	24.0951	63.2162
5.909	23.0555	23.6921	63.5135
5.91	23.0598	23.2826	63.8005
5.911	23.06	22.8671	64.0769
5.912	23.056	22.4458	64.3424
5.913	23.0478	22.0189	64.5971
5.914	23.0354	21.587	64.8406
5.915	23.0188	21.1503	65.0728
5.916	22.998	20.7091	65.2937
5.917	22.973	20.2639	65.503
5.918	22.9438	19.8149	65.7007
5.919	22.9105	19.3625	65.8866
5.92	22.8729	18.9072	66.0608
5.921	22.8312	18.4493	66.223
5.922	22.7853	17.989	66.3734
5.923	22.7352	17.5269	66.5118
5.924	22.6811	17.0633	66.6383
5.925	22.6229	16.5984	66.7527
5.926	22.5606	16.1328	66.8553
5.927	22.4943	15.6668	66.9458
5.928	22.4241	15.2007	67.0245
5.929	22.3499	14.7349	67.0914
5.93	22.2718	14.2697	67.1465
5.931	22.1899	13.8055	67.1899
5.932	22.1041	13.3426	67.2217
5.933	22.0147	12.8814	67.242
5.934	21.9215	12.4222	67.251
5.935	21.8247	11.9653	67.2487
5.936	21.7243	11.511	67.2353
5.937	21.6204	11.0597	67.211
5.938	21.5131	10.6116	67.1759
5.939	21.4024	10.167	67.1302
5.94	21.2884	9.72627	67.0741
5.941	21.1712	9.28958	67.0078
5.942	21.0508	8.85721	66.9315
5.943	20.9274	8.42943	66.8453
5.944	20.8009	8.00646	66.7496
5.945	20.6715	7.58854	66.6445
5.946	20.5393	7.17588	66.5302
5.947	20.4043	6.7687	66.4071
5.948	20.2666	6.36717	66.2753
5.949	20.1263	5.97149	66.1351
5.95	19.9835	5.58183	65.9867
5.951	19.8383	5.19834	65.8303
5.952	19.6908	4.82118	65.6663
5.953	19.5409	4.45048	65.495
5.954	19.389	4.08637	65.3164
5.955	19.2349	3.72897	65.131
5.956	19.0789	3.37837	64.9389
5.957	18.9209	3.03468	64.7405
5.958	18.7612	2.69797	64.5359
5.959	18.5997	2.36832	64.3255
5.96	18.4366	2.04578	64.1095
5.961	18.2719	1.73041	63.8881
5.962	18.1058	1.42225	63.6617
5.963	17.9383	1.12133	63.4304
5.964	17.7695	0.827676	63.1946
5.965	17.5995	0.541297	62.9544
5.966	17.4283	0.2622	62.7101
5.967	17.2562	-0.00961916	62.4619
5.968	17.0831	-0.274173	62.2101
5.969	16.9091	-0.531482	61.9549
5.97	16.7343	-0.781574	61.6966
5.971	16.5588	-1.02448	61.4353
5.972	16.3826	-1.26025	61.1712
5.973	16.2059	-1.48892	60.9047
5.974	16.0288	-1.71056	60.6358
5.975	15.8512	-1.92522	60.3648
5.976	15.6733	-2.13297	60.0919
5.977	15.4951	-2.33387	59.8173
5.978	15.3167	-2.52801	59.5411
5.979	15.1382	-2.71547	59.2636
5.98	14.9596	-2.89633	58.9849
5.981	14.7811	-3.07068	58.7051
5.982	14.6026	-3.23861	58.4245
5.983	14.4243	-3.40023	58.1432
5.984	14.2462	-3.55562	57.8613
5.985	14.0683	-3.7049	57.579
5.986	13.8907	-3.84816	57.2965
5.987	13.7135	-3.98551	57.0138
5.988	13.5368	-4.11707	56.7311
5.989	13.3605	-4.24294	56.4485
5.99	13.1847	-4.36323	56.1662
5.991	13.0095	-4.47807	55.8842
5.992	12.835	-4.58756	55.6026
5.993	12.6611	-4.69181	55.3216
5.994	12.4879	-4.79096	55.0413
5.995	12.3155	-4.88511	54.7617
5.996	12.1439	-4.97438	54.4829
5.997	11.9732	-5.05889	54.205
5.998	11.8033	-5.13875	53.9281
5.999	11.6343	-5.21409	53.6523
6	11.4663	-5.28502	53.3776
6.001	11.2993	-5.35165	53.1041
6.002	11.1333	-5.41411	52.8319
6.003	10.9684	-5.4725	52.5609
6.004	10.8045	-5.52695	52.2913
6.005	10.6418	-5.57756	52.0232
6.006	10.4801	-5.62444	51.7565
6.007	10.3197	-5.66772	51.4912
6.008	10.1604	-5.70749	51.2276
6.009	10.0023	-5.74388	50.9655
6.01	9.84549	-5.77697	50.7049
6.011	9.68989	-5.80689	50.4461
6.012	9.53556	-5.83373	50.1889
6.013	9.38251	-5.8576	49.9333
6.014	9.23077	-5.87859	49.6795
6.015	9.08033	-5.89682	49.4274
6.016	8.93123	-5.91237	49.177
6.017	8.78346	-5.92534	48.9283
6.018	8.63705	-5.93583	48.6815
6.019	8.49201	-5.94393	48.4363
6.02	8.34834	-5.94973	48.193
6.021	8.20605	-5.95331	47.9515
6.022	8.06515	-5.95478	47.7117
6.023	7.92565	-5.9542	47.4737
6.024	7.78756	-5.95167	47.2375
6.025	7.65087	-5.94727	47.0031
6.026	7.5156	-5.94108	46.7705
6.027	7.38174	-5.93317	46.5396
6.028	7.2493	-5.92362	46.3106
6.029	7.11828	-5.91251	46.0833
6.03	6.98868	-5.89991	45.8577
6.031	6.86051	-5.88589	45.6339
6.032	6.73376	-5.87052	45.4119
6.033	6.60842	-5.85386	45.1916
6.034	6.48451	-5.83599	44.973
6.035	6.36201	-5.81696	44.7561
6.036	6.24093	-5.79684	44.5409
6.037	6.12125	-5.77569	44.3274
6.038	6.00299	-5.75357	44.1156
6.039	5.88612	-5.73053	43.9054
6.04	5.77065	-5.70664	43.6969
6.041	5.65657	-5.68194	43.49
6.042	5.54388	-5.65649	43.2847
6.043	5.43256	-5.63033	43.081
6.044	5.32262	-5.60353	42.8788
6.045	5.21404	-5.57612	42.6783
6.046	5.10681	-5.54816	42.4793
6.047	5.00094	-5.51969	42.2818
6.048	4.8964	-5.49075	42.0858
6.049	4.79319	-5.46138	41.8913
6.05	4.6913	-5.43163	41.6983
6.051	4.59073	-5.40154	41.5068
6.052	4.49145	-5.37114	41.3166
6.053	4.39347	-5.34047	41.128
6.054	4.29677	-5.30957	40.9407
6.055	4.20134	-5.27848	40.7548
6.056	4.10717	-5.24722	40.5703
6.057	4.01425	-5.21584	40.3871
6.058	3.92257	-5.18435	40.2053
6.059	3.83211	-5.1528	40.0248
6.06	3.74286	-5.12121	39.8456
6.061	3.65482	-5.08961	39.6677
6.062	3.56797	-5.05803	39.4911
6.063	3.4823	-5.02649	39.3157
6.064	3.39779	-4.99502	39.1415
6.065	3.31444	-4.96365	38.9686
6.066	3.23222	-4.93239	38.7969
6.067	3.15114	-4.90128	38.6263
6.068	3.07117	-4.87033	38.457
6.069	2.99231	-4.83956	38.2888
6.07	2.91453	-4.809	38.1217
6.071	2.83783	-4.77867	37.9557
6.072	2.76219	-4.74857	37.7909
6.073	2.68761	-4.71874	37.6272
6.074	2.61406	-4.68919	37.4645
6.075	2.54154	-4.65993	37.3029
6.076	2.47003	-4.63099	37.1424
6.077	2.39952	-4.60238	36.9829
6.078	2.32999	-4.5741	36.8245
6.079	2.26143	-4.54619	36.667
6.08	2.19383	-4.51864	36.5105
6.081	2.12717	-4.49148	36.3551
6.082	2.06145	-4.46471	36.2006
6.083	1.99665	-4.43836	36.0471
6.084	1.93275	-4.41242	35.8945
6.085	1.86974	-4.38692	35.7429
6.086	1.80761	-4.36186	35.5921
6.087	1.74634	-4.33724	35.4423
6.088	1.68593	-4.3131	35.2934
6.089	1.62636	-4.28942	35.1454
6.09	1.56761	-4.26622	34.9983
6.091	1.50968	-4.24351	34.8521
6.092	1.45254	-4.2213	34.7067
6.093	1.3962	-4.19959	34.5622
6.094	1.34062	-4.17839	34.4185
6.095	1.28581	-4.15772	34.2756
6.096	1.23175	-4.13756	34.1336
6.097	1.17842	-4.11794	33.9923
6.098	1.12582	-4.09886	33.8519
6.099	1.07392	-4.08032	33.7123
6.1	1.02273	-4.06233	33.5735
6.101	0.972219	-4.0449	33.4354
6.102	0.922382	-4.02802	33.2981
6.103	0.873206	-4.01172	33.1616
6.104	0.824679	-3.99597	33.0258
6.105	0.776789	-3.98081	32.8908
6.106	0.729523	-3.96622	32.7565
6.107	0.68287	-3.95221	32.6229
6.108	0.636818	-3.93879	32.4901
6.109	0.591354	-3.92596	32.358
6.11	0.546468	-3.91372	32.2266
6.111	0.502147	-3.90207	32.0959
6.112	0.458379	-3.89103	31.9659
6.113	0.415155	-3.88058	31.8366
6.114	0.372461	-3.87074	31.708
6.115	0.330287	-3.86151	31.5801
6.116	0.288621	-3.85289	31.4528
6.117	0.247453	-3.84488	31.3262
6.118	0.206771	-3.83748	31.2003
6.119	0.166564	-3.8307	31.075
6.12	0.126822	-3.82454	30.9504
6.121	0.0875336	-3.819	30.8264
6.122	0.0486879	-3.81409	30.7031
6.123	0.0102746	-3.8098	30.5804
6.124	-0.027717	-3.80613	30.4584
6.125	-0.0652972	-3.8031	30.337
6.126	-0.102476	-3.80069	30.2162
6.127	-0.139265	-3.79892	30.096
6.128	-0.175673	-3.79778	29.9765
6.129	-0.211711	-3.79728	29.8576
6.13	-0.247388	-3.79741	29.7392
6.131	-0.282714	-3.79819	29.6215
6.132	-0.3177	-3.7996	29.5044
6.133	-0.352356	-3.80165	29.3879
6.134	-0.386692	-3.80435	29.272
6.135	-0.420713	-3.80769	29.1567
6.136	-0.454433	-3.81168	29.0419
6.137	-0.48786	-3.81632	28.9278
6.138	-0.521005	-3.82161	28.8142
6.139	-0.553875	-3.82754	28.7013
6.14	-0.586481	-3.83413	28.5889
6.141	-0.618832	-3.84138	28.477
6.142	-0.650935	-3.84928	28.3658
6.143	-0.682801	-3.85784	28.2551
6.144	-0.714439	-3.86705	28.145
6.145	-0.745856	-3.87693	28.0355
6.146	-0.777063	-3.88747	27.9265
6.147	-0.808067	-3.89867	27.8181
6.148	-0.838878	-3.91054	27.7103
6.149	-0.869504	-3.92308	27.603
6.15	-0.899952	-3.93629	27.4963
6.151	-0.930233	-3.95017	27.3901
6.152	-0.960354	-3.96473	27.2845
6.153	-0.990323	-3.97996	27.1795
6.154	-1.02015	-3.99587	27.075
6.155	-1.04984	-4.01246	26.971
6.156	-1.0794	-4.02973	26.8676
6.157	-1.10885	-4.04769	26.7648
6.158	-1.13818	-4.06633	26.6625
6.159	-1.16742	-4.08567	26.5607
6.16	-1.19655	-4.1057	26.4595
6.161	-1.2256	-4.12642	26.3589
6.162	-1.25457	-4.14784	26.2588
6.163	-1.28347	-4.16997	26.1592
6.164	-1.3123	-4.1928	26.0602
6.165	-1.34108	-4.21633	25.9617
6.166	-1.36981	-4.24058	25.8638
6.167	-1.3985	-4.26554	25.7664
6.168	-1.42715	-4.29122	25.6696
6.169	-1.45578	-4.31761	25.5733
6.17	-1.48439	-4.34473	25.4776
6.171	-1.51299	-4.37258	25.3824
6.172	-1.54159	-4.40116	25.2878
6.173	-1.57019	-4.43048	25.1937
6.174	-1.5988	-4.46053	25.1001
6.175	-1.62742	-4.49133	25.0071
6.176	-1.65608	-4.52287	24.9147
6.177	-1.68476	-4.55517	24.8228
6.178	-1.71349	-4.58822	24.7315
6.179	-1.74226	-4.62204	24.6407
6.18	-1.77109	-4.65661	24.5504
6.181	-1.79997	-4.69196	24.4608
6.182	-1.82893	-4.72808	24.3716
6.183	-1.85796	-4.76499	24.2831
6.184	-1.88707	-4.80267	24.1951
6.185	-1.91627	-4.84115	24.1077
6.186	-1.94557	-4.88042	24.0208
6.187	-1.97497	-4.92049	23.9345
6.188	-2.00448	-4.96137	23.8487
6.189	-2.03411	-5.00306	23.7636
6.19	-2.06386	-5.04557	23.679
6.191	-2.09375	-5.08891	23.595
